"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
7041,"petra",89,2,19,16,7,21,24,6,10,11,58,4,"baleares"
7044,"pobla, sa",696,54,145,92,47,202,156,26,27,48,571,24,"baleares"
7042,"pollenca",828,73,175,115,63,227,175,6,20,33,757,12,"baleares"
7043,"porreres",186,8,22,34,20,63,39,11,9,20,136,10,"baleares"
7045,"puigpunyent",59,4,8,14,5,13,15,1,2,8,47,1,"baleares"
7059,"salines, ses",219,15,48,42,12,61,41,4,9,17,185,4,"baleares"
7053,"santa eugenia",59,7,4,15,1,17,15,2,1,5,50,1,"baleares"
7054,"santa eulalia del rio",1706,95,402,272,93,511,333,13,37,170,1468,18,"baleares"
7055,"santa margalida",712,55,150,119,53,221,114,17,18,41,627,9,"baleares"
7056,"santa maria del cami",270,17,60,43,12,61,77,4,16,25,212,13,"baleares"
7046,"sant antoni de portmany",1553,96,384,255,90,463,265,19,25,173,1299,37,"baleares"
7057,"santanyi",576,42,117,94,45,173,105,8,26,41,490,11,"baleares"
7049,"sant joan",66,3,12,17,4,16,14,1,4,5,54,2,"baleares"
7050,"sant joan de labritja",218,14,45,40,11,65,43,4,6,21,185,2,"baleares"
7048,"sant josep de sa talaia",1330,82,308,200,63,446,231,8,30,95,1179,18,"baleares"
7051,"sant llorenc des cardassar",301,24,47,45,25,92,68,2,8,15,268,8,"baleares"
7052,"sant lluis",276,10,41,55,17,79,74,3,10,22,237,4,"baleares"
7058,"selva",175,7,36,35,7,48,42,3,11,10,141,10,"baleares"
7047,"sencelles",141,6,16,35,6,28,50,2,13,12,110,4,"baleares"
7060,"sineu",151,6,27,30,6,38,44,4,9,11,122,5,"baleares"
7061,"soller",486,32,102,71,53,135,93,5,15,26,425,15,"baleares"
7062,"son servera",709,75,123,103,72,219,117,2,9,42,645,11,"baleares"
7063,"valldemossa",71,2,15,14,1,25,14,2,5,5,57,2,"baleares"
7065,"vilafranca de bonany",139,10,21,19,13,49,27,2,7,13,104,13,"baleares"
23001,"albanchez de magina",44,1,3,11,4,12,13,9,NA,0,30,5,"jaen"
23002,"alcala la real",909,31,116,145,63,347,207,146,83,24,572,84,"jaen"
23003,"alcaudete",423,18,41,49,46,171,98,59,55,11,259,39,"jaen"
23004,"aldeaquemada",29,0,3,5,3,7,11,5,2,NA,20,2,"jaen"
23005,"andujar",3770,124,430,609,193,1096,1318,609,373,196,2134,458,"jaen"
23006,"arjona",175,5,18,29,15,69,39,45,15,11,81,23,"jaen"
23007,"arjonilla",162,8,36,29,14,52,23,61,4,4,76,17,"jaen"
23008,"arquillos",82,1,6,24,6,23,22,18,2,6,53,3,"jaen"
23905,"arroyo del ojanco",72,2,8,11,7,27,17,16,5,10,40,1,"jaen"
23009,"baeza",1027,20,106,142,56,344,359,126,67,54,656,124,"jaen"
23010,"bailen",1950,52,215,261,89,594,739,309,187,80,1059,315,"jaen"
23011,"banos de la encina",188,3,8,33,11,59,74,24,8,8,132,16,"jaen"
23012,"beas de segura",243,7,21,51,16,68,80,73,8,16,133,13,"jaen"
23902,"bedmar y garciez",93,1,4,21,7,33,27,14,2,7,68,2,"jaen"
23014,"begijar",148,5,20,23,12,43,45,19,11,3,101,14,"jaen"
23015,"belmez de la moraleda",86,0,7,10,6,21,42,14,11,3,51,7,"jaen"
23016,"benatae",20,NA,3,6,1,5,5,6,1,4,9,NA,"jaen"
23017,"cabra del santo cristo",75,4,8,11,5,19,28,19,6,2,46,2,"jaen"
23018,"cambil",124,2,22,27,11,40,22,28,9,6,67,14,"jaen"
23019,"campillo de arenas",64,0,9,15,4,25,11,18,2,2,41,1,"jaen"
23020,"canena",105,3,13,9,5,38,37,13,6,2,69,15,"jaen"
23021,"carboneros",26,1,1,2,3,8,11,1,1,2,20,2,"jaen"
23901,"carcheles",44,1,8,9,0,18,8,8,2,5,27,2,"jaen"
23024,"carolina, la",2045,67,262,299,115,623,679,222,282,79,1250,212,"jaen"
23025,"castellar",96,6,7,17,10,25,31,28,7,3,55,3,"jaen"
23026,"castillo de locubin",91,5,15,16,10,29,16,18,10,4,46,13,"jaen"
23027,"cazalilla",33,0,3,11,3,13,3,6,1,5,21,0,"jaen"
23028,"cazorla",471,21,67,73,18,162,130,81,12,19,330,29,"jaen"
23029,"chiclana de segura",31,0,5,5,2,10,9,5,NA,5,19,2,"jaen"
23030,"chilluevar",26,0,6,8,2,5,5,7,0,1,16,2,"jaen"
23031,"escanuela",29,NA,2,9,3,10,5,7,0,6,15,1,"jaen"
23032,"espeluy",56,0,7,11,7,20,11,12,8,11,20,5,"jaen"
23033,"frailes",32,3,3,6,2,13,5,8,2,1,19,2,"jaen"
23034,"fuensanta de martos",128,6,26,22,4,55,15,20,34,6,59,9,"jaen"
23035,"fuerte del rey",62,2,4,4,7,31,14,7,1,1,48,5,"jaen"
23037,"genave",26,3,2,7,3,7,4,5,2,8,7,4,"jaen"
23038,"guardia de jaen, la",262,7,42,45,14,82,72,16,11,62,160,13,"jaen"
23039,"guarroman",293,7,25,49,25,91,96,42,24,22,187,18,"jaen"
23041,"higuera de calatrava",15,NA,2,1,3,5,4,5,2,3,5,0,"jaen"
23042,"hinojares",25,2,3,11,1,3,5,10,1,3,11,NA,"jaen"
23043,"hornos",13,NA,1,2,0,2,8,0,NA,1,11,1,"jaen"
23044,"huelma",362,8,36,56,28,127,107,83,40,11,191,37,"jaen"
23045,"huesa",41,1,8,13,4,9,6,19,0,4,17,1,"jaen"
23046,"ibros",164,4,8,25,15,61,51,19,7,61,60,17,"jaen"
23047,"iruela, la",105,2,14,18,9,44,18,13,1,2,88,1,"jaen"
23048,"iznatoraf",22,0,6,4,3,7,2,9,1,0,10,2,"jaen"
23049,"jabalquinto",62,2,4,13,6,21,16,12,0,5,42,3,"jaen"
23050,"jaen",8995,305,1519,1513,397,2775,2486,617,485,477,6468,948,"jaen"
23051,"jamilena",151,2,25,27,16,57,24,38,18,10,73,12,"jaen"
23052,"jimena",42,2,4,7,1,18,10,7,3,2,30,0,"jaen"
23053,"jodar",370,15,45,69,41,103,97,111,13,29,188,29,"jaen"
23040,"lahiguera",40,0,5,11,5,12,7,15,0,2,18,5,"jaen"
23054,"larva",10,2,2,1,2,2,1,4,NA,0,6,NA,"jaen"
23055,"linares",6275,168,953,1060,229,1833,2032,644,383,363,4016,869,"jaen"
23056,"lopera",147,2,27,31,14,56,17,34,7,6,92,8,"jaen"
23057,"lupion",29,NA,2,7,1,10,9,5,1,0,22,1,"jaen"
23058,"mancha real",559,19,70,70,39,200,161,109,38,39,313,60,"jaen"
23059,"marmolejo",346,14,44,64,22,118,84,69,16,16,211,34,"jaen"
23060,"martos",1458,72,218,155,127,482,404,167,352,40,754,145,"jaen"
23061,"mengibar",907,27,108,144,67,309,252,178,57,92,458,122,"jaen"
23062,"montizon",34,1,1,5,6,9,12,9,4,1,12,8,"jaen"
23063,"navas de san juan",115,5,11,28,9,32,30,32,1,4,76,2,"jaen"
23064,"noalejo",45,0,6,9,6,18,6,11,2,1,30,1,"jaen"
23065,"orcera",107,3,11,25,3,31,34,27,4,5,62,9,"jaen"
23066,"peal de becerro",240,10,21,41,21,89,58,53,17,17,138,15,"jaen"
23067,"pegalajar",146,3,13,20,13,57,40,27,7,12,84,16,"jaen"
23069,"porcuna",192,13,24,25,21,84,25,66,9,3,96,18,"jaen"
23070,"pozo alcon",450,16,90,105,19,112,108,135,26,28,241,20,"jaen"
23071,"puente de genave",96,2,10,17,3,34,30,36,3,5,47,5,"jaen"
23072,"puerta de segura, la",120,2,12,28,6,41,31,39,4,15,59,3,"jaen"
23073,"quesada",203,8,28,43,11,61,52,46,12,15,119,11,"jaen"
23074,"rus",209,7,15,28,11,66,82,21,15,7,146,20,"jaen"
23075,"sabiote",202,4,13,39,17,70,59,29,6,17,131,19,"jaen"
23076,"santa elena",102,3,6,20,6,28,39,14,3,3,80,2,"jaen"
23077,"santiago de calatrava",18,1,3,2,2,7,3,4,2,NA,10,2,"jaen"
23904,"santiago-pontones",127,5,30,30,7,29,26,24,1,13,82,7,"jaen"
23079,"santisteban del puerto",139,3,12,25,11,44,44,37,6,7,82,7,"jaen"
23080,"santo tome",73,5,14,15,7,23,9,15,3,5,47,3,"jaen"
23081,"segura de la sierra",83,3,9,21,3,31,16,15,1,7,54,6,"jaen"
23082,"siles",101,4,12,25,3,23,34,21,7,9,63,1,"jaen"
23084,"sorihuela del guadalimar",47,0,4,11,2,13,17,9,0,0,37,1,"jaen"
23085,"torreblascopedro",103,4,16,16,11,38,18,15,7,3,67,11,"jaen"
23086,"torre del campo",894,29,98,135,49,337,246,154,67,30,574,69,"jaen"
23087,"torredonjimeno",966,26,132,126,60,311,311,134,89,25,626,92,"jaen"
23088,"torreperogil",525,12,46,93,35,164,175,93,27,43,309,53,"jaen"
23090,"torres",45,0,4,10,4,19,8,10,1,3,27,4,"jaen"
23091,"torres de albanchez",48,3,11,5,4,16,9,15,1,2,29,1,"jaen"
23092,"ubeda",2901,78,354,440,137,901,991,379,170,89,1890,373,"jaen"
23093,"valdepenas de jaen",88,4,16,9,11,37,11,13,3,5,58,9,"jaen"
23094,"vilches",266,9,31,42,13,85,86,35,16,9,198,8,"jaen"
23095,"villacarrillo",366,12,47,69,26,117,95,83,10,13,228,32,"jaen"
23096,"villanueva de la reina",145,2,14,24,8,52,45,23,7,8,102,5,"jaen"
23097,"villanueva del arzobispo",291,5,23,46,36,95,86,85,14,8,145,39,"jaen"
23098,"villardompardo",23,2,5,2,2,8,4,9,1,3,9,1,"jaen"
23099,"villares, los",220,11,27,39,15,86,42,27,12,9,151,21,"jaen"
23101,"villarrodrigo",17,1,2,2,1,4,7,5,0,0,12,NA,"jaen"
23903,"villatorres",144,11,17,17,8,62,29,29,14,1,88,12,"jaen"
26001,"abalos",7,1,1,1,1,1,2,2,1,0,4,NA,"la rioja"
26002,"agoncillo",66,2,9,15,1,16,23,3,23,3,32,5,"la rioja"
26003,"aguilar del rio alhama",12,0,3,2,NA,0,7,0,3,3,6,NA,"la rioja"
26004,"ajamil de cameros",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"la rioja"
26005,"albelda de iregua",194,6,32,35,13,58,50,22,28,11,117,16,"la rioja"
26006,"alberite",131,3,17,31,4,30,46,17,16,11,78,9,"la rioja"
26007,"alcanadre",17,1,2,0,NA,5,9,1,10,NA,5,1,"la rioja"
26008,"aldeanueva de ebro",68,6,19,6,4,13,20,18,21,3,23,3,"la rioja"
26009,"alesanco",19,0,3,6,NA,2,8,1,4,2,11,1,"la rioja"
26010,"aleson",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"la rioja"
26011,"alfaro",441,17,84,82,16,91,151,68,156,16,174,27,"la rioja"
26012,"almarza de cameros",2,NA,NA,0,NA,1,1,NA,NA,NA,2,NA,"la rioja"
26013,"anguciana",24,0,8,7,1,6,2,6,3,NA,15,0,"la rioja"
26014,"anguiano",11,NA,2,4,NA,1,4,NA,4,NA,7,NA,"la rioja"
26015,"arenzana de abajo",15,1,4,4,1,2,3,9,0,NA,6,NA,"la rioja"
26016,"arenzana de arriba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26017,"arnedillo",25,0,5,9,1,3,7,NA,4,NA,19,2,"la rioja"
26018,"arnedo",661,27,99,119,24,128,264,41,273,23,288,36,"la rioja"
26019,"arrubal",32,NA,4,7,1,9,11,2,4,3,23,NA,"la rioja"
26020,"ausejo",17,0,2,5,1,3,6,2,6,NA,9,0,"la rioja"
26021,"autol",160,9,43,37,3,26,42,42,28,8,79,3,"la rioja"
26022,"azofra",5,NA,1,4,NA,0,0,2,1,1,1,NA,"la rioja"
26023,"badaran",8,1,1,3,NA,2,1,4,0,1,3,NA,"la rioja"
26024,"banares",7,NA,1,2,NA,1,3,1,2,NA,4,NA,"la rioja"
26025,"banos de rioja",6,NA,1,3,NA,1,1,2,NA,NA,4,NA,"la rioja"
26026,"banos de rio tobia",56,3,6,9,3,12,23,4,16,0,34,2,"la rioja"
26027,"berceo",3,NA,1,1,NA,1,0,NA,1,NA,2,NA,"la rioja"
26028,"bergasa",5,NA,1,3,NA,1,NA,1,1,2,1,NA,"la rioja"
26029,"bergasillas bajera",2,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,"la rioja"
26030,"bezares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26031,"bobadilla",7,1,0,2,NA,NA,4,0,4,NA,3,NA,"la rioja"
26032,"brieva de cameros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26033,"brinas",2,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,"la rioja"
26034,"briones",22,1,5,4,0,6,6,6,2,1,12,1,"la rioja"
26035,"cabezon de cameros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26036,"calahorra",1241,48,200,225,42,329,397,102,314,40,730,55,"la rioja"
26037,"camprovin",9,0,1,0,NA,1,7,NA,1,NA,8,0,"la rioja"
26038,"canales de la sierra",2,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,"la rioja"
26039,"canillas de rio tuerto",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"la rioja"
26040,"canas",1,NA,NA,1,NA,NA,0,1,NA,NA,0,NA,"la rioja"
26041,"cardenas",3,NA,1,NA,NA,NA,2,0,NA,NA,2,1,"la rioja"
26042,"casalarreina",75,3,16,18,3,18,17,21,6,5,38,5,"la rioja"
26043,"castanares de rioja",26,1,1,5,1,6,12,3,3,1,19,NA,"la rioja"
26044,"castroviejo",0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,"la rioja"
26045,"cellorigo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26046,"cenicero",87,1,17,18,2,23,26,27,19,1,33,7,"la rioja"
26047,"cervera del rio alhama",121,8,15,27,4,32,35,5,50,8,52,6,"la rioja"
26048,"cidamon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26049,"cihuri",8,0,NA,4,1,1,2,2,2,NA,4,NA,"la rioja"
26050,"ciruena",8,1,1,1,1,3,1,0,2,NA,4,2,"la rioja"
26051,"clavijo",6,NA,NA,3,NA,3,0,NA,NA,1,5,NA,"la rioja"
26052,"cordovin",6,NA,1,3,NA,NA,2,2,2,NA,2,NA,"la rioja"
26053,"corera",11,1,2,2,NA,4,2,1,2,2,6,NA,"la rioja"
26054,"cornago",5,NA,1,0,NA,1,3,0,1,NA,4,NA,"la rioja"
26055,"corporales",2,NA,NA,1,NA,0,1,NA,NA,NA,1,1,"la rioja"
26056,"cuzcurrita de rio tiron",14,NA,3,2,2,3,4,1,1,0,12,NA,"la rioja"
26057,"daroca de rioja",1,NA,NA,1,NA,0,0,NA,1,NA,0,NA,"la rioja"
26058,"enciso",8,1,1,3,NA,2,1,1,1,0,6,NA,"la rioja"
26059,"entrena",73,0,14,21,4,15,19,17,12,7,32,5,"la rioja"
26060,"estollo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26061,"ezcaray",66,1,10,25,1,5,24,3,12,6,44,1,"la rioja"
26062,"foncea",1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"la rioja"
26063,"fonzaleche",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"la rioja"
26064,"fuenmayor",139,8,17,32,3,31,48,17,27,4,83,8,"la rioja"
26065,"galbarruli",0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,"la rioja"
26066,"galilea",12,NA,1,5,NA,1,5,2,2,0,7,1,"la rioja"
26067,"gallinero de cameros",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"la rioja"
26068,"gimileo",3,NA,NA,2,NA,1,NA,NA,NA,2,1,NA,"la rioja"
26069,"granon",5,NA,1,3,NA,NA,1,1,1,1,2,0,"la rioja"
26070,"gravalos",6,NA,1,2,0,2,1,1,2,NA,3,NA,"la rioja"
26071,"haro",692,31,103,144,25,173,216,125,106,29,401,31,"la rioja"
26072,"herce",8,1,1,3,NA,0,3,1,2,NA,5,NA,"la rioja"
26073,"herramelluri",11,NA,NA,8,NA,NA,3,3,1,2,5,NA,"la rioja"
26074,"hervias",2,NA,0,1,NA,1,NA,NA,NA,NA,2,0,"la rioja"
26075,"hormilla",18,NA,4,4,NA,4,6,7,1,NA,8,2,"la rioja"
26076,"hormilleja",6,NA,NA,1,1,1,3,2,NA,1,3,NA,"la rioja"
26077,"hornillos de cameros",0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,"la rioja"
26078,"hornos de moncalvillo",4,NA,1,1,NA,2,NA,NA,2,NA,2,NA,"la rioja"
26079,"huercanos",35,0,8,8,2,8,9,15,7,2,9,2,"la rioja"
26080,"igea",31,0,5,10,1,5,10,13,5,0,13,NA,"la rioja"
26081,"jalon de cameros",0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"la rioja"
26082,"laguna de cameros",2,NA,1,NA,NA,0,1,NA,1,NA,1,NA,"la rioja"
26083,"lagunilla del jubera",12,NA,1,4,1,5,1,1,1,0,8,2,"la rioja"
26084,"lardero",534,14,87,89,13,194,137,30,74,33,379,18,"la rioja"
26086,"ledesma de la cogolla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26087,"leiva",9,NA,2,1,1,2,3,1,6,0,2,NA,"la rioja"
26088,"leza de rio leza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26089,"logrono",8804,321,1396,1900,285,2076,2826,628,1426,533,5665,552,"la rioja"
26091,"lumbreras",5,0,2,0,NA,2,1,NA,1,NA,4,NA,"la rioja"
26092,"manjarres",7,1,2,2,NA,NA,2,4,NA,2,1,NA,"la rioja"
26093,"mansilla de la sierra",1,NA,0,1,NA,NA,NA,NA,0,NA,1,NA,"la rioja"
26094,"manzanares de rioja",1,NA,1,0,NA,NA,NA,NA,1,NA,0,NA,"la rioja"
26095,"matute",1,NA,0,0,NA,NA,1,NA,NA,NA,1,NA,"la rioja"
26096,"medrano",11,0,0,5,NA,2,4,0,3,1,7,NA,"la rioja"
26098,"munilla",9,NA,2,2,NA,1,4,NA,1,NA,8,NA,"la rioja"
26099,"murillo de rio leza",75,3,10,18,2,22,20,11,18,1,41,4,"la rioja"
26100,"muro de aguas",2,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,"la rioja"
26101,"muro en cameros",0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,"la rioja"
26102,"najera",501,11,67,105,25,123,170,84,98,8,285,26,"la rioja"
26103,"nalda",59,1,15,14,3,9,17,5,10,6,35,3,"la rioja"
26104,"navajun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26105,"navarrete",124,1,14,27,2,31,49,14,20,5,80,5,"la rioja"
26106,"nestares",1,0,NA,0,NA,NA,1,NA,0,NA,1,NA,"la rioja"
26107,"nieva de cameros",2,NA,NA,2,NA,NA,0,0,NA,NA,2,NA,"la rioja"
26109,"ochanduri",2,NA,NA,1,NA,NA,1,NA,NA,NA,2,NA,"la rioja"
26108,"ocon",6,NA,0,3,1,1,1,1,0,1,4,NA,"la rioja"
26110,"ojacastro",9,NA,1,6,NA,1,1,2,2,1,4,NA,"la rioja"
26111,"ollauri",11,1,1,3,NA,4,2,NA,1,1,9,NA,"la rioja"
26112,"ortigosa de cameros",9,0,5,1,0,0,3,NA,2,1,6,0,"la rioja"
26113,"pazuengos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26114,"pedroso",3,NA,2,1,NA,NA,0,NA,1,1,1,NA,"la rioja"
26115,"pinillos",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"la rioja"
26117,"pradejon",101,3,17,29,3,19,30,23,23,8,43,4,"la rioja"
26118,"pradillo",3,NA,NA,1,NA,NA,2,NA,1,NA,2,NA,"la rioja"
26119,"prejano",6,1,NA,1,NA,3,1,NA,0,1,5,NA,"la rioja"
26120,"quel",79,2,6,24,1,19,27,12,28,5,31,3,"la rioja"
26121,"rabanera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26122,"rasillo de cameros, el",1,NA,NA,1,NA,0,0,NA,1,NA,0,NA,"la rioja"
26123,"redal, el",2,NA,1,1,NA,0,NA,NA,1,NA,1,0,"la rioja"
26124,"ribafrecha",56,2,7,12,NA,13,22,9,10,6,30,1,"la rioja"
26125,"rincon de soto",164,4,33,35,8,30,54,22,57,6,74,5,"la rioja"
26126,"robres del castillo",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"la rioja"
26127,"rodezno",2,1,0,0,NA,0,1,1,1,NA,0,NA,"la rioja"
26128,"sajazarra",3,NA,1,1,NA,1,NA,NA,NA,NA,3,NA,"la rioja"
26129,"san asensio",40,NA,6,10,NA,13,11,14,4,1,17,4,"la rioja"
26130,"san millan de la cogolla",3,NA,1,0,NA,2,0,1,NA,1,1,NA,"la rioja"
26131,"san millan de yecora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26132,"san roman de cameros",4,0,1,0,NA,2,1,1,0,NA,3,NA,"la rioja"
26134,"santa coloma",3,NA,NA,1,NA,1,1,2,0,NA,1,NA,"la rioja"
26135,"santa engracia del jubera",2,NA,1,0,NA,NA,1,NA,NA,NA,1,1,"la rioja"
26136,"santa eulalia bajera",7,NA,0,3,NA,1,3,1,1,NA,5,NA,"la rioja"
26138,"santo domingo de la calzada",365,21,63,72,19,91,99,50,70,10,218,17,"la rioja"
26139,"san torcuato",1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"la rioja"
26140,"santurde de rioja",12,NA,3,3,NA,3,3,0,1,2,9,NA,"la rioja"
26141,"santurdejo",6,NA,NA,3,NA,1,2,NA,NA,1,5,0,"la rioja"
26142,"san vicente de la sonsierra",24,1,5,2,3,7,6,4,5,0,15,NA,"la rioja"
26143,"sojuela",20,1,3,4,NA,4,8,NA,1,1,17,1,"la rioja"
26144,"sorzano",6,NA,2,2,NA,1,1,NA,1,1,4,NA,"la rioja"
26145,"sotes",9,NA,2,1,NA,3,3,1,1,1,6,NA,"la rioja"
26146,"soto en cameros",2,NA,2,NA,NA,0,NA,2,NA,NA,0,NA,"la rioja"
26147,"terroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26148,"tirgo",4,NA,1,1,NA,0,2,NA,NA,NA,4,NA,"la rioja"
26149,"tobia",1,NA,1,NA,NA,NA,NA,1,NA,0,NA,NA,"la rioja"
26150,"tormantos",3,NA,1,0,1,1,NA,0,NA,NA,3,NA,"la rioja"
26151,"torrecilla en cameros",8,NA,2,4,NA,NA,2,NA,3,2,3,NA,"la rioja"
26152,"torrecilla sobre alesanco",0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,"la rioja"
26153,"torre en cameros",0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,"la rioja"
26154,"torremontalbo",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"la rioja"
26155,"treviana",1,NA,NA,1,NA,NA,0,NA,NA,NA,1,NA,"la rioja"
26157,"tricio",11,NA,2,1,NA,3,5,NA,5,NA,5,1,"la rioja"
26158,"tudelilla",15,1,1,4,NA,5,4,1,5,1,8,NA,"la rioja"
26160,"urunuela",40,2,7,8,1,7,15,12,6,1,20,1,"la rioja"
26161,"valdemadera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26162,"valganon",0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,"la rioja"
26163,"ventosa",8,NA,2,1,NA,2,3,NA,3,NA,5,NA,"la rioja"
26164,"ventrosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26165,"viguera",18,1,4,5,1,2,5,3,2,4,8,1,"la rioja"
26166,"villalba de rioja",2,NA,0,NA,NA,NA,2,1,NA,NA,1,NA,"la rioja"
26167,"villalobar de rioja",1,NA,NA,0,NA,NA,1,NA,NA,NA,0,1,"la rioja"
26168,"villamediana de iregua",472,9,79,87,17,147,133,28,65,30,328,21,"la rioja"
26169,"villanueva de cameros",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"la rioja"
26170,"villar de arnedo, el",17,NA,3,4,0,5,5,2,11,NA,4,0,"la rioja"
26171,"villar de torre",5,NA,2,2,NA,NA,1,2,NA,1,2,NA,"la rioja"
26172,"villarejo",0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,"la rioja"
26173,"villarroya",2,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,"la rioja"
26174,"villarta-quintana",3,1,0,0,NA,0,2,NA,NA,0,3,NA,"la rioja"
26175,"villavelayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26176,"villaverde de rioja",2,NA,NA,2,NA,NA,NA,1,1,NA,NA,NA,"la rioja"
26177,"villoslada de cameros",15,1,3,7,NA,1,3,4,2,NA,9,NA,"la rioja"
26178,"viniegra de abajo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26179,"viniegra de arriba",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"la rioja"
26180,"zarraton",8,0,NA,2,1,1,4,0,NA,1,7,NA,"la rioja"
26181,"zarzosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la rioja"
26183,"zorraquin",1,NA,0,0,NA,NA,1,NA,0,NA,1,NA,"la rioja"
35001,"agaete",675,22,109,178,19,152,195,23,19,72,514,47,"las palmas"
35002,"aguimes",3201,157,539,646,137,799,923,94,117,296,2477,217,"las palmas"
35020,"aldea de san nicolas, la",827,51,141,218,43,164,210,79,19,106,568,55,"las palmas"
35003,"antigua",735,30,121,181,19,186,198,17,19,63,594,42,"las palmas"
35004,"arrecife",5822,213,960,1338,203,1443,1665,43,150,594,4708,327,"las palmas"
35005,"artenara",76,5,13,18,2,16,22,2,2,7,63,2,"las palmas"
35006,"arucas",3933,127,611,962,131,875,1227,64,237,370,2887,375,"las palmas"
35007,"betancuria",32,1,5,12,2,7,5,1,1,3,25,2,"las palmas"
35008,"firgas",740,32,102,173,24,155,254,13,42,84,527,74,"las palmas"
35009,"galdar",2651,118,433,557,90,659,794,156,149,304,1775,267,"las palmas"
35010,"haria",379,11,67,116,9,69,107,11,11,22,321,14,"las palmas"
35011,"ingenio",3553,147,567,756,141,866,1076,101,139,348,2733,232,"las palmas"
35012,"mogan",1465,75,235,353,46,360,396,31,21,97,1226,90,"las palmas"
35013,"moya",832,25,115,188,18,208,278,31,34,95,603,69,"las palmas"
35014,"oliva, la",1832,58,401,395,53,512,413,7,33,134,1617,41,"las palmas"
35015,"pajara",1552,54,335,336,60,426,341,17,14,54,1406,61,"las palmas"
35016,"palmas de gran canaria, las",39524,1250,6258,9689,1118,8622,12587,362,1651,3907,29735,3869,"las palmas"
35017,"puerto del rosario",3908,180,754,809,165,1063,937,36,99,403,3200,170,"las palmas"
35018,"san bartolome",1187,25,199,308,32,273,350,7,50,100,980,50,"las palmas"
35019,"san bartolome de tirajana",4909,182,896,1131,175,1138,1387,54,89,228,4171,367,"las palmas"
35021,"santa brigida",1286,28,186,344,32,257,439,19,53,131,936,147,"las palmas"
35022,"santa lucia de tirajana",8370,309,1337,1791,365,2048,2520,232,242,709,6608,579,"las palmas"
35023,"santa maria de guia de gran canaria",1482,45,268,337,48,356,428,66,68,165,1052,131,"las palmas"
